,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
5043,13472,29.0,4.6,Fog,Medium,2,Drinks,scooter,0.0,No,Metropolitian,15,20002.51968453452
5044,44846,27.0,4.9,Stormy,Medium,1,Meal,scooter,0.0,No,Urban,18,20002.51968453452
5045,42957,30.0,4.8,Sandstorms,Medium,2,Meal,scooter,0.0,No,Metropolitian,33,20002.519684530158
5046,14720,36.0,4.1,Windy,Medium,0,Meal,motorcycle,1.0,Yes,Metropolitian,47,20002.519684530158
5047,22328,34.0,4.7,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,15,20002.519684530158
5048,19481,37.0,4.8,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,20,20002.519684530158
5049,10106,21.0,4.7,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,22,20002.519684530158
5050,18154,28.0,4.8,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,35,20002.519684530158
5051,10896,37.0,4.5,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,28,20002.519684530158
5052,39881,33.0,3.6,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,33,20002.519684530158
5053,37924,39.0,5.0,Windy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,30,20002.519684530158
5054,27184,38.0,4.5,Fog,High,0,Snack,motorcycle,1.0,No,Urban,27,20002.519684530158
5055,21696,39.0,4.6,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Urban,21,20002.519684530158
5056,842,39.0,4.7,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,16,20002.519684530158
5057,10869,36.0,4.8,Sunny,Jam,0,Snack,motorcycle,1.0,No,Urban,22,20002.519684530158
5058,3577,50.0,6.0,,,3,Meal,electric_scooter,0.0,No,Urban,25,20002.51968449132
5059,1264,39.0,4.8,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,39,20002.51968449132
5060,24078,34.0,4.5,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,26,20002.51968449132
5061,15051,39.0,4.1,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,39,20002.51968449132
5062,29704,36.0,4.9,Fog,Jam,1,Buffet,scooter,2.0,No,Metropolitian,43,20002.51968449132
5063,19584,30.0,4.7,Sunny,High,1,Meal,scooter,1.0,No,Urban,21,20002.51968449132
5064,37857,37.0,4.7,Sandstorms,Low,2,Buffet,electric_scooter,1.0,No,Urban,23,20002.51968449132
5065,14941,28.0,4.6,Windy,Medium,2,Snack,scooter,0.0,No,Metropolitian,15,20002.51968449132
5066,2631,35.0,4.4,Fog,High,2,Snack,electric_scooter,2.0,Yes,Metropolitian,39,20002.51968449132
5067,8764,38.0,3.9,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,36,20002.51968449132
5068,44362,32.0,4.8,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,15,20002.51968449132
5069,39188,25.0,4.6,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,24,20002.519684481387
5070,33635,39.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,54,20002.519684481387
5071,15135,33.0,4.3,Cloudy,Medium,2,Drinks,motorcycle,2.0,No,Metropolitian,42,20002.519684481387
5072,30965,27.0,4.9,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,15,20002.519684481387
5073,2192,,,,,3,Meal,scooter,1.0,No,Metropolitian,15,20002.519684481387
5074,19970,31.0,4.9,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,34,20002.519684481387
5075,4145,35.0,4.7,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,27,20002.519684481387
5076,2373,,,,,3,Drinks,electric_scooter,1.0,No,Metropolitian,31,20002.519684481387
5077,26678,33.0,4.2,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,31,20002.519684481387
5078,7320,39.0,4.8,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,33,20002.519684481387
5079,27022,37.0,4.9,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,15,20002.519684481387
5080,27526,34.0,4.7,Sunny,High,2,Drinks,scooter,1.0,No,Metropolitian,20,20002.51968446414
5081,13037,27.0,4.9,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.51968446414
5082,31683,37.0,4.7,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,20,20002.51968446414
5083,17498,21.0,4.7,Sunny,Low,0,Buffet,motorcycle,0.0,No,Urban,10,20002.51968446414
5084,37456,38.0,4.5,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,30,20002.51968446414
5085,9922,24.0,4.7,Fog,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.51968446414
5086,44360,37.0,4.7,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,44,20002.51968446414
5087,39297,31.0,4.8,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,27,20002.51968446414
5088,4163,28.0,4.9,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,18,20002.51968446414
5089,34844,24.0,5.0,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,41,20002.51968446414
5090,4849,35.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,50,20002.51968446414
5091,31698,30.0,4.5,Sunny,Low,0,Drinks,motorcycle,,No,Metropolitian,27,20002.51968446414
5092,18132,22.0,4.5,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.51968446414
5093,30243,29.0,4.5,Fog,Jam,0,Drinks,motorcycle,1.0,No,Urban,44,20002.51968445585
5094,8856,25.0,4.2,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.51968445585
5095,20841,28.0,4.8,Sandstorms,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,29,20002.51968445585
5096,10600,22.0,4.5,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,27,20002.51968445585
5097,16758,22.0,4.6,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,15,20002.51968445585
5098,29694,20.0,4.1,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,33,20002.51968445585
5099,17919,36.0,4.3,Fog,Jam,1,Meal,scooter,0.0,No,Metropolitian,43,20002.51968445585
5100,9157,34.0,4.8,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,20002.51968445585
5101,32739,29.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.51968445585
5102,45154,31.0,5.0,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.51968445585
5103,6215,35.0,4.8,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.51968445585
5104,36705,27.0,4.1,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,32,20002.51968445585
5105,32479,38.0,4.5,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,21,20002.519684455106
5106,40962,,,,,3,Buffet,electric_scooter,1.0,No,Metropolitian,24,20002.519684455106
5107,20096,24.0,4.6,Cloudy,Low,2,Meal,scooter,1.0,No,Urban,18,20002.519684455106
5108,1175,36.0,4.6,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,25,20002.519684455106
5109,7998,32.0,4.8,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,27,20002.519684455106
5110,42792,22.0,4.6,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,28,20002.519684455106
5111,36224,26.0,4.2,Windy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,35,20002.519684455106
5112,19308,36.0,4.9,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,36,20002.519684455106
5113,17477,26.0,4.5,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,23,20002.519684455106
5114,9437,35.0,4.6,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,17,20002.519684455106
5115,14990,27.0,4.6,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,27,20002.519684455106
5116,1096,25.0,4.9,Windy,Low,2,Buffet,scooter,1.0,No,,13,20002.519684455106
5117,31991,20.0,4.9,Fog,Low,1,Drinks,motorcycle,1.0,No,Urban,10,20002.519684455106
5118,8108,33.0,4.2,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,33,20002.519684455106
5119,22957,37.0,3.5,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,36,20002.519684455106
5120,32038,22.0,5.0,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,Urban,25,20002.519684455106
5121,12007,29.0,4.1,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,40,20002.519684455106
5122,17031,38.0,5.0,Stormy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,23,20002.519684451123
5123,1508,25.0,5.0,Stormy,Low,2,Drinks,scooter,0.0,No,,10,20002.519684451123
5124,9278,25.0,4.6,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,17,20002.519684451123
5125,36832,22.0,3.1,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,37,20002.519684451123
5126,7759,38.0,4.9,Sunny,Low,1,Buffet,motorcycle,1.0,No,Urban,17,20002.519684451123
5127,5138,38.0,4.9,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,29,20002.519684451123
5128,36418,32.0,4.6,Stormy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.519684451123
5129,11433,30.0,4.8,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,20,20002.519684451123
5130,33224,38.0,3.5,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,31,20002.519684451123
5131,5617,31.0,4.7,Cloudy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,18,20002.519684451123
5132,30019,35.0,4.7,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,27,20002.519684451123
5133,10398,33.0,5.0,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,22,20002.519684451123
5134,43463,26.0,4.9,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,42,20002.519684451123
5135,32497,29.0,4.7,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,25,20002.519684451123
5136,20491,20.0,4.6,Stormy,Low,1,Meal,motorcycle,0.0,No,Urban,17,20002.519684451123
5137,41747,29.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.519684447783
5138,8303,28.0,4.8,Sandstorms,Jam,2,Snack,scooter,1.0,No,Urban,23,20002.519684447783
5139,34530,35.0,4.2,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,34,20002.519684447783
5140,23110,23.0,4.7,Stormy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,11,20002.519684447783
5141,3085,39.0,4.6,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Urban,27,20002.519684447783
5142,45362,31.0,3.4,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,31,20002.519684447783
5143,28902,25.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.519684447783
5144,34346,22.0,4.2,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,35,20002.519684447783
5145,31614,34.0,4.9,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,41,20002.519684447783
5146,34659,23.0,4.9,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,25,20002.519684447783
5147,41527,39.0,4.1,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Urban,31,20002.519684447783
5148,28760,39.0,4.0,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,35,20002.519684447783
5149,40029,20.0,4.7,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,14,20002.519684447783
5150,10501,23.0,4.9,Windy,Low,1,Buffet,scooter,1.0,No,Urban,11,20002.519684447783
5151,14416,37.0,4.8,Sunny,Low,1,Meal,scooter,0.0,No,Urban,10,20002.519684442785
5152,3970,34.0,4.5,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,38,20002.519684442785
5153,27730,24.0,4.7,Stormy,High,2,Drinks,scooter,1.0,No,Urban,10,20002.519684442785
5154,6075,28.0,4.8,Sandstorms,High,1,Snack,motorcycle,1.0,No,Metropolitian,18,20002.519684442785
5155,9384,24.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,38,20002.519684442785
5156,40799,33.0,5.0,Fog,Jam,2,Buffet,scooter,2.0,No,Metropolitian,37,20002.519684442785
5157,6148,36.0,4.4,Cloudy,Low,2,Buffet,electric_scooter,2.0,No,Metropolitian,39,20002.519684442785
5158,22593,39.0,4.1,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,43,20002.519684442785
5159,38065,27.0,4.6,Cloudy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,29,20002.51968443479
5160,28335,27.0,4.2,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Urban,31,20002.51968443479
5161,26883,25.0,4.7,Fog,Low,2,Buffet,electric_scooter,0.0,No,Urban,28,20002.51968443479
5162,14583,35.0,4.0,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,37,20002.51968443479
5163,35531,25.0,4.0,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,23,20002.51968443479
5164,29424,21.0,4.8,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.51968443479
5165,5219,24.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,36,20002.51968443479
5166,10665,38.0,4.7,Cloudy,Low,2,Meal,scooter,1.0,No,Urban,15,20002.51968443479
5167,26579,32.0,4.6,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,38,20002.51968443479
5168,23622,21.0,4.9,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.51968443479
5169,16183,36.0,4.8,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,19,20002.51968443479
5170,20573,39.0,4.9,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,26,20002.519684426607
5171,11708,31.0,5.0,Sunny,Low,1,Buffet,scooter,0.0,No,Metropolitian,16,20002.519684426607
5172,25083,26.0,4.8,Cloudy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,36,20002.519684426607
5173,3068,21.0,4.6,Cloudy,Medium,2,Meal,scooter,0.0,No,Metropolitian,36,20002.519684426607
5174,3318,37.0,4.6,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,46,20002.519684426607
5175,23258,20.0,4.7,Cloudy,Low,1,Meal,motorcycle,1.0,No,Urban,18,20002.519684426607
5176,29737,30.0,4.8,Sandstorms,High,1,Snack,scooter,0.0,No,Metropolitian,26,20002.519684426607
5177,13122,38.0,4.3,Fog,Jam,2,Snack,electric_scooter,1.0,Yes,Metropolitian,39,20002.519684426607
5178,22503,20.0,4.7,Sandstorms,Low,1,Meal,scooter,0.0,No,Urban,11,20002.519684426607
5179,196,31.0,4.0,Fog,Medium,1,Snack,motorcycle,2.0,No,Metropolitian,39,20002.519684426607
5180,36352,23.0,4.8,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,15,20002.519684426607
5181,31098,23.0,4.6,Fog,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,30,20002.519684421593
5182,9676,31.0,4.6,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,45,20002.519684421593
5183,41532,35.0,5.0,Cloudy,Medium,1,Meal,scooter,1.0,No,Metropolitian,35,20002.519684421593
5184,19906,31.0,4.9,Fog,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,48,20002.519684421593
5185,24753,32.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,24,20002.519684421593
5186,5230,29.0,4.8,Fog,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,43,20002.519684421593
5187,36351,27.0,4.0,Cloudy,High,1,Snack,scooter,,No,Metropolitian,33,20002.519684421593
5188,23840,22.0,4.6,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Urban,15,20002.519684421593
5189,15042,23.0,4.6,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,30,20002.519684421593
5190,43292,30.0,4.8,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,25,20002.519684421593
5191,31009,30.0,4.0,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,44,20002.519684421593
5192,25043,29.0,4.2,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.519684421593
5193,27828,39.0,4.6,Fog,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,17,20002.519684421593
5194,8744,21.0,4.5,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,42,20002.51968438101
5195,44323,26.0,5.0,Cloudy,Jam,1,Meal,motorcycle,2.0,No,Urban,37,20002.51968438101
5196,6930,37.0,4.5,Sunny,High,1,Snack,scooter,,No,Metropolitian,24,20002.51968438101
5197,40528,35.0,4.1,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,38,20002.51968438101
5198,18777,38.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Urban,53,20002.51968438101
5199,29290,36.0,3.8,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,35,20002.51968438101
5200,5569,23.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Urban,37,20002.51968438101
5201,31188,34.0,5.0,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,21,20002.51968438101
5202,44888,38.0,4.6,Sandstorms,Medium,0,Buffet,motorcycle,,No,Metropolitian,34,20002.51968438101
5203,7036,30.0,4.5,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,29,20002.51968438101
5204,33078,24.0,4.7,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,26,20002.51968438101
5205,36982,24.0,4.7,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,19,20002.51968438101
5206,9043,31.0,4.4,Windy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,41,20002.519684375973
5207,22784,20.0,4.7,Sunny,Jam,1,Snack,motorcycle,,No,Metropolitian,12,20002.519684375973
5208,24636,37.0,4.9,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,36,20002.519684375973
5209,1320,27.0,4.8,Sunny,Medium,2,Meal,scooter,0.0,No,Metropolitian,19,20002.519684375973
5210,38527,36.0,4.5,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,20002.519684375973
5211,3107,30.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,41,20002.519684375973
5212,1128,22.0,4.4,Fog,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,39,20002.519684375973
5213,17461,25.0,4.7,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,47,20002.519684375973
5214,19289,21.0,5.0,Sandstorms,Medium,1,Meal,scooter,1.0,No,Urban,24,20002.519684375973
5215,25216,30.0,4.9,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,31,20002.519684375973
5216,8100,36.0,4.8,Fog,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,20002.519684375973
5217,17732,,,,,3,Drinks,electric_scooter,0.0,No,Metropolitian,25,20002.519684373434
5218,13855,33.0,4.1,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,39,20002.519684373434
5219,37622,32.0,4.0,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,45,20002.519684373434
5220,33588,37.0,5.0,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,30,20002.519684373434
5221,11643,28.0,4.5,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,19,20002.519684373434
5222,24169,23.0,4.9,Windy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,25,20002.519684373434
5223,40785,35.0,3.4,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,31,20002.519684373434
5224,7047,29.0,4.6,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,20002.519684373434
5225,40751,38.0,4.8,Sunny,Medium,1,Drinks,scooter,,No,Metropolitian,26,20002.519684373434
5226,36517,39.0,4.9,Stormy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,28,20002.519684373434
5227,24882,35.0,4.5,Cloudy,High,1,Meal,motorcycle,0.0,No,Metropolitian,28,20002.519684373434
5228,15783,28.0,4.7,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,17,20002.519684373434
5229,30866,36.0,4.9,Stormy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.51967764345
5230,2332,31.0,4.6,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,26,20002.51967764345
5231,7434,34.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.51967764345
5232,12911,23.0,4.8,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,22,20002.519677611992
5233,10446,33.0,4.6,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,28,20002.519677611992
5234,15394,34.0,4.0,Fog,Jam,2,Buffet,scooter,0.0,No,Metropolitian,39,20002.519677611992
5235,1739,32.0,4.4,Stormy,Jam,1,Snack,scooter,2.0,No,Metropolitian,40,20002.51967760549
5236,27375,30.0,4.8,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,23,20002.51967760549
5237,225,33.0,4.6,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,15,20002.51967760549
5238,31510,33.0,4.7,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,28,20002.519677587174
5239,15350,32.0,4.5,Sunny,Medium,1,Meal,scooter,1.0,No,Urban,27,20002.519677587174
5240,9368,36.0,4.6,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20002.519677587174
5241,10931,27.0,4.7,Fog,Medium,2,Buffet,scooter,0.0,No,Urban,15,20002.519677587174
5242,13485,33.0,4.9,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,33,20002.51967755898
5243,17776,30.0,4.5,Sunny,Medium,2,Buffet,scooter,1.0,No,Urban,23,20002.51967755898
5244,43631,23.0,4.8,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,18,20002.519677558088
5245,4384,23.0,4.5,Sandstorms,High,2,Meal,motorcycle,,No,Urban,11,20002.519677558088
5246,21755,32.0,4.8,Stormy,High,0,Meal,motorcycle,2.0,No,Metropolitian,45,20002.519677558088
5247,32713,29.0,4.6,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,17,20002.519677541513
5248,9086,20.0,4.9,Stormy,Low,2,Buffet,scooter,1.0,No,,19,20002.519677541513
5249,14218,27.0,4.7,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,26,20002.519677541513
5250,22062,21.0,4.9,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,16,20002.519677506636
5251,10933,30.0,4.5,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.519677506636
5252,8143,33.0,4.2,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,35,20002.519677506636
5253,21280,28.0,4.6,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,28,20002.51967749903
5254,36133,23.0,4.5,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,21,20002.51967749903
5255,32873,24.0,4.5,Sunny,Medium,2,Meal,scooter,0.0,No,Urban,14,20002.51967740261
5256,24947,37.0,5.0,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.51967740261
5257,25896,30.0,4.8,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,28,20002.519677389755
5258,12039,26.0,4.8,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Urban,26,20002.519677389755
5259,29877,36.0,4.9,Cloudy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,18,20002.519677389755
5260,6841,36.0,4.5,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,31,20002.519677365508
5261,7819,24.0,4.7,Windy,Low,2,Snack,scooter,1.0,No,Urban,16,20002.519677365508
5262,1112,27.0,4.6,Fog,Medium,1,Meal,scooter,0.0,No,Metropolitian,15,20002.519677338983
5263,28129,34.0,4.5,Fog,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,19,20002.519677338983
5264,13914,26.0,4.5,Cloudy,Medium,2,Buffet,electric_scooter,1.0,,Urban,10,20002.519677338983
5265,25846,29.0,4.9,Windy,Low,1,Meal,scooter,0.0,No,Urban,15,20002.519677330467
5266,29754,20.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Urban,23,20002.519677330467
5267,35492,27.0,4.7,Stormy,Low,2,Buffet,motorcycle,0.0,No,Urban,13,20002.519677330467
5268,30663,21.0,4.8,Fog,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,38,20002.519677330467
5269,9713,33.0,4.1,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,32,20002.51967732275
5270,21633,37.0,4.4,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Urban,42,20002.51967732275
5271,19160,32.0,4.6,Fog,Medium,2,Drinks,motorcycle,2.0,No,Urban,43,20002.51967666357
5272,44331,20.0,4.6,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.51967666357
5273,2613,22.0,4.8,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,20,20002.51967666357
5274,1737,25.0,4.4,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,20002.519676162334
5275,23670,29.0,4.9,Cloudy,Low,0,Buffet,motorcycle,1.0,No,,19,20002.519676162334
5276,14775,39.0,4.1,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,35,20002.519676162334
5277,25120,29.0,4.8,Stormy,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,17,20002.519669538724
5278,44272,23.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.519669538724
5279,16274,35.0,4.5,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23,20002.519669538724
5280,42523,20.0,4.6,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,25,20002.519669538724
5281,43641,34.0,3.7,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,31,20002.519669538724
5282,22584,27.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Urban,33,20002.519669538724
5283,1635,29.0,5.0,Cloudy,Low,2,Buffet,scooter,1.0,No,Urban,24,20002.519669538724
5284,33114,33.0,4.0,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.519669538724
5285,36748,24.0,4.6,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,21,20002.519669538724
5286,13681,20.0,4.7,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Urban,17,20002.519669538724
5287,17314,34.0,4.6,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,28,20002.519669522673
5288,32228,37.0,4.4,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.519669522673
